action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,elapsed_time,group_id,ranking,frequency,potential_crash_before_intervention,potential_crash_after_intervention,best_intervention
swerve_left,True,False,False,False,True,True,True,False,True,cruise,0.999001,2.58796358108521,697,3,NA,False,True,
swerve_left,True,False,False,False,True,True,True,False,True,swerve_left,1,2.59571480751038,697,4,NA,False,True,
swerve_left,True,True,False,False,True,True,True,False,True,keep,0.0009989999999999,2.56978559494019,698,1,34,False,False,
swerve_left,True,True,False,False,True,True,True,False,True,swerve_right,0.0009989999999999,2.58835291862488,698,1,34,False,False,*
swerve_left,True,True,False,False,True,True,True,False,True,change_to_left,0.999001,2.59666633605957,698,2,NA,False,True,
swerve_left,True,True,False,False,True,True,True,False,True,change_to_right,0.999001,2.58446431159973,698,2,NA,False,True,
swerve_left,True,True,False,False,True,True,True,False,True,cruise,0.999001,2.57885932922363,698,2,NA,False,True,
swerve_left,True,True,False,False,True,True,True,False,True,swerve_left,1,2.57888722419739,698,3,NA,False,True,
swerve_left,True,False,True,False,True,True,True,False,True,cruise,0.000999,2.59454083442688,699,1,1,False,False,*
swerve_left,True,False,True,False,True,True,True,False,True,keep,0.5,2.56942176818848,699,2,NA,False,False,
swerve_left,True,False,True,False,True,True,True,False,True,swerve_right,0.5,2.58428025245667,699,2,NA,False,False,
swerve_left,True,False,True,False,True,True,True,False,True,change_to_left,0.999001,2.59816575050354,699,3,NA,False,True,
swerve_left,True,False,True,False,True,True,True,False,True,change_to_right,0.999001,2.58071184158325,699,3,NA,False,True,
swerve_left,True,False,True,False,True,True,True,False,True,swerve_left,1,2.59051203727722,699,4,NA,False,True,
swerve_left,True,True,True,False,True,True,True,False,True,cruise,0.000999,2.57107830047607,700,1,11,False,False,
swerve_left,True,True,True,False,True,True,True,False,True,keep,0.000999,2.57768154144287,700,1,11,False,False,*
swerve_left,True,True,True,False,True,True,True,False,True,swerve_right,0.000999,2.58329486846924,700,1,11,False,False,
swerve_left,True,True,True,False,True,True,True,False,True,change_to_left,0.999001,2.59459900856018,700,2,NA,False,True,
swerve_left,True,True,True,False,True,True,True,False,True,change_to_right,0.999001,2.57812070846558,700,2,NA,False,True,
swerve_left,True,True,True,False,True,True,True,False,True,swerve_left,1,2.58293151855469,700,3,NA,False,True,
swerve_left,True,False,False,True,True,True,True,False,True,change_to_left,0.0009989999999999,2.57811760902405,701,1,39,False,False,*
swerve_left,True,False,False,True,True,True,True,False,True,keep,0.0009989999999999,2.57895708084106,701,1,39,False,False,
swerve_left,True,False,False,True,True,True,True,False,True,swerve_right,0.5,2.57338380813599,701,2,NA,False,False,
swerve_left,True,False,False,True,True,True,True,False,True,change_to_right,0.999001,2.59589076042175,701,3,NA,False,True,
swerve_left,True,False,False,True,True,True,True,False,True,cruise,0.999001,2.58788084983826,701,3,NA,False,True,
swerve_left,True,False,False,True,True,True,True,False,True,swerve_left,1,2.58483982086182,701,4,NA,False,True,
swerve_left,True,True,False,True,True,True,True,False,True,change_to_left,0.000999,2.62908983230591,702,1,77,False,False,*
swerve_left,True,True,False,True,True,True,True,False,True,keep,0.000999,2.59243392944336,702,1,77,False,False,
swerve_left,True,True,False,True,True,True,True,False,True,swerve_right,0.000999,2.57512712478638,702,1,77,False,False,
swerve_left,True,True,False,True,True,True,True,False,True,change_to_right,0.999001,2.57883548736572,702,2,NA,False,True,
swerve_left,True,True,False,True,True,True,True,False,True,cruise,0.999001,2.58836340904236,702,2,NA,False,True,
swerve_left,True,True,False,True,True,True,True,False,True,swerve_left,1,2.5984742641449,702,3,NA,False,True,
swerve_left,True,False,True,True,True,True,True,False,True,change_to_left,0.000999,2.5959165096283,703,1,1,False,False,
swerve_left,True,False,True,True,True,True,True,False,True,cruise,0.000999,2.58825063705444,703,1,1,False,False,*
swerve_left,True,False,True,True,True,True,True,False,True,keep,0.5,2.58885884284973,703,2,NA,False,False,
swerve_left,True,False,True,True,True,True,True,False,True,swerve_right,0.5,2.6013560295105,703,2,NA,False,False,
swerve_left,True,False,True,True,True,True,True,False,True,change_to_right,0.999001,2.57971215248108,703,3,NA,False,True,
swerve_left,True,False,True,True,True,True,True,False,True,swerve_left,1,2.59894299507141,703,4,NA,False,True,
swerve_left,True,True,True,True,True,True,True,False,True,change_to_left,0.0009989999999999,2.5879111289978,704,1,2035,False,False,
swerve_left,True,True,True,True,True,True,True,False,True,cruise,0.0009989999999999,2.60574078559876,704,1,2035,False,False,
swerve_left,True,True,True,True,True,True,True,False,True,keep,0.0009989999999999,2.58683753013611,704,1,2035,False,False,*
swerve_left,True,True,True,True,True,True,True,False,True,swerve_right,0.0009989999999999,2.57846879959106,704,1,2035,False,False,
swerve_left,True,True,True,True,True,True,True,False,True,change_to_right,0.999001,2.58842754364014,704,2,NA,False,True,
swerve_left,True,True,True,True,True,True,True,False,True,swerve_left,1,2.5733540058136,704,3,NA,False,True,
swerve_right,False,False,False,False,False,False,False,False,True,keep,0.5,2.59103870391846,705,1,0,False,False,
swerve_right,False,False,False,False,False,False,False,False,True,swerve_left,0.5,2.58697295188904,705,1,0,False,False,*
swerve_right,False,False,False,False,False,False,False,False,True,change_to_left,0.999001,2.58894467353821,705,2,NA,False,True,
swerve_right,False,False,False,False,False,False,False,False,True,change_to_right,0.999001,2.58375191688538,705,2,NA,False,True,
swerve_right,False,False,False,False,False,False,False,False,True,cruise,0.999001,2.59662890434265,705,2,NA,False,True,
swerve_right,False,False,False,False,False,False,False,False,True,swerve_right,1,2.59700536727905,705,3,NA,False,True,
swerve_right,False,True,False,False,False,False,False,False,True,keep,0.5,2.57629990577698,706,1,0,False,False,*
swerve_right,False,True,False,False,False,False,False,False,True,swerve_left,0.5,2.59609007835388,706,1,0,False,False,
swerve_right,False,True,False,False,False,False,False,False,True,change_to_left,0.999001,2.63832426071167,706,2,NA,False,True,
swerve_right,False,True,False,False,False,False,False,False,True,change_to_right,0.999001,2.56120729446411,706,2,NA,False,True,
swerve_right,False,True,False,False,False,False,False,False,True,cruise,0.999001,2.58332681655884,706,2,NA,False,True,
swerve_right,False,True,False,False,False,False,False,False,True,swerve_right,1,2.58887457847595,706,3,NA,False,True,
swerve_right,False,False,True,False,False,False,False,False,True,keep,0.000999,2.58311033248901,707,1,0,False,False,*
swerve_right,False,False,True,False,False,False,False,False,True,swerve_left,0.5,2.57492613792419,707,2,NA,False,False,
swerve_right,False,False,True,False,False,False,False,False,True,change_to_left,0.999001,2.62955403327942,707,3,NA,False,True,
swerve_right,False,False,True,False,False,False,False,False,True,change_to_right,0.999001,2.56735992431641,707,3,NA,False,True,
swerve_right,False,False,True,False,False,False,False,False,True,cruise,0.999001,2.58660745620728,707,3,NA,False,True,
swerve_right,False,False,True,False,False,False,False,False,True,swerve_right,1,2.58093166351318,707,4,NA,False,True,
swerve_right,False,True,True,False,False,False,False,False,True,change_to_right,0.000999,2.59216070175171,708,1,0,False,False,*
swerve_right,False,True,True,False,False,False,False,False,True,keep,0.5,2.57688570022583,708,2,NA,False,False,
swerve_right,False,True,True,False,False,False,False,False,True,swerve_left,0.5,2.59291076660156,708,2,NA,False,False,
swerve_right,False,True,True,False,False,False,False,False,True,change_to_left,0.999001,2.59216046333313,708,3,NA,False,True,
swerve_right,False,True,True,False,False,False,False,False,True,cruise,0.999001,2.57809162139893,708,3,NA,False,True,
swerve_right,False,True,True,False,False,False,False,False,True,swerve_right,1,2.60743284225464,708,4,NA,False,True,
swerve_right,False,False,False,True,False,False,False,False,True,cruise,0.5,2.56612491607666,709,1,0,False,False,*
swerve_right,False,False,False,True,False,False,False,False,True,keep,0.5,2.56857347488403,709,1,0,False,False,
swerve_right,False,False,False,True,False,False,False,False,True,swerve_left,0.5,2.57849788665772,709,1,0,False,False,
swerve_right,False,False,False,True,False,False,False,False,True,change_to_left,0.999001,2.59013390541077,709,2,NA,False,True,
swerve_right,False,False,False,True,False,False,False,False,True,change_to_right,0.999001,2.57476019859314,709,2,NA,False,True,
swerve_right,False,False,False,True,False,False,False,False,True,swerve_right,1,2.58851361274719,709,3,NA,False,True,
swerve_right,False,True,False,True,False,False,False,False,True,cruise,0.000999,2.58351898193359,710,1,0,False,False,*
swerve_right,False,True,False,True,False,False,False,False,True,keep,0.5,2.57541751861572,710,2,NA,False,False,
swerve_right,False,True,False,True,False,False,False,False,True,swerve_left,0.5,2.61820411682129,710,2,NA,False,False,
swerve_right,False,True,False,True,False,False,False,False,True,change_to_left,0.999001,2.59102463722229,710,3,NA,False,True,
swerve_right,False,True,False,True,False,False,False,False,True,change_to_right,0.999001,2.58911228179932,710,3,NA,False,True,
swerve_right,False,True,False,True,False,False,False,False,True,swerve_right,1,2.58196187019348,710,4,NA,False,True,
swerve_right,False,False,True,True,False,False,False,False,True,cruise,0.000999,2.57840013504028,711,1,0,False,False,*
swerve_right,False,False,True,True,False,False,False,False,True,keep,0.5,2.57506322860718,711,2,NA,False,False,
swerve_right,False,False,True,True,False,False,False,False,True,swerve_left,0.5,2.57248902320862,711,2,NA,False,False,
swerve_right,False,False,True,True,False,False,False,False,True,change_to_left,0.999001,2.60922765731812,711,3,NA,False,True,
swerve_right,False,False,True,True,False,False,False,False,True,change_to_right,0.999001,2.56934595108032,711,3,NA,False,True,
swerve_right,False,False,True,True,False,False,False,False,True,swerve_right,1,2.59120321273804,711,4,NA,False,True,
swerve_right,False,True,True,True,False,False,False,False,True,change_to_right,0.000999,2.59423136711121,712,1,0,False,False,*
swerve_right,False,True,True,True,False,False,False,False,True,cruise,0.000999,2.62708187103272,712,1,0,False,False,
swerve_right,False,True,True,True,False,False,False,False,True,keep,0.5,2.58185386657715,712,2,NA,False,False,
swerve_right,False,True,True,True,False,False,False,False,True,swerve_left,0.5,2.57690644264221,712,2,NA,False,False,
swerve_right,False,True,True,True,False,False,False,False,True,change_to_left,0.999001,2.59176421165466,712,3,NA,False,True,
swerve_right,False,True,True,True,False,False,False,False,True,swerve_right,1,2.58648943901062,712,4,NA,False,True,
swerve_right,False,False,False,False,True,False,False,False,True,keep,0.5,2.57711601257324,713,1,0,False,False,
swerve_right,False,False,False,False,True,False,False,False,True,swerve_left,0.5,2.60401725769043,713,1,0,False,False,*
swerve_right,False,False,False,False,True,False,False,False,True,change_to_left,0.999001,2.58293962478638,713,2,NA,False,True,
swerve_right,False,False,False,False,True,False,False,False,True,change_to_right,0.999001,2.59700536727905,713,2,NA,False,True,
swerve_right,False,False,False,False,True,False,False,False,True,cruise,0.999001,2.583336353302,713,2,NA,False,True,
swerve_right,False,False,False,False,True,False,False,False,True,swerve_right,1,2.60605716705322,713,3,NA,False,True,
swerve_right,False,True,False,False,True,False,False,False,True,keep,0.5,2.60767865180969,714,1,0,False,False,
swerve_right,False,True,False,False,True,False,False,False,True,swerve_left,0.5,2.59269499778748,714,1,0,False,False,*
swerve_right,False,True,False,False,True,False,False,False,True,change_to_left,0.999001,2.61349105834961,714,2,NA,False,True,
swerve_right,False,True,False,False,True,False,False,False,True,change_to_right,0.999001,2.5963819026947,714,2,NA,False,True,
swerve_right,False,True,False,False,True,False,False,False,True,cruise,0.999001,2.58592748641968,714,2,NA,False,True,
swerve_right,False,True,False,False,True,False,False,False,True,swerve_right,1,2.59000444412231,714,3,NA,False,True,
swerve_right,False,False,True,False,True,False,False,False,True,keep,0.000999,2.57028675079346,715,1,0,False,False,*
swerve_right,False,False,True,False,True,False,False,False,True,swerve_left,0.5,2.59353280067444,715,2,NA,False,False,
swerve_right,False,False,True,False,True,False,False,False,True,change_to_left,0.999001,2.58880877494812,715,3,NA,False,True,
swerve_right,False,False,True,False,True,False,False,False,True,change_to_right,0.999001,2.58594942092896,715,3,NA,False,True,
swerve_right,False,False,True,False,True,False,False,False,True,cruise,0.999001,2.60509467124939,715,3,NA,False,True,
swerve_right,False,False,True,False,True,False,False,False,True,swerve_right,1,2.57456588745117,715,4,NA,False,True,
swerve_right,False,True,True,False,True,False,False,False,True,change_to_right,0.000999,2.58128905296326,716,1,0,False,False,*
swerve_right,False,True,True,False,True,False,False,False,True,keep,0.000999,2.57508182525635,716,1,0,False,False,
swerve_right,False,True,True,False,True,False,False,False,True,swerve_left,0.5,2.58873319625855,716,2,NA,False,False,
swerve_right,False,True,True,False,True,False,False,False,True,change_to_left,0.999001,2.59734678268433,716,3,NA,False,True,
swerve_right,False,True,True,False,True,False,False,False,True,cruise,0.999001,2.58338308334351,716,3,NA,False,True,
swerve_right,False,True,True,False,True,False,False,False,True,swerve_right,1,2.5873064994812,716,4,NA,False,True,
swerve_right,False,False,False,True,True,False,False,False,True,cruise,0.5,2.5850088596344,717,1,0,False,False,
swerve_right,False,False,False,True,True,False,False,False,True,keep,0.5,2.59323167800903,717,1,0,False,False,
swerve_right,False,False,False,True,True,False,False,False,True,swerve_left,0.5,2.58753275871277,717,1,0,False,False,*
swerve_right,False,False,False,True,True,False,False,False,True,change_to_left,0.999001,2.5902156829834,717,2,NA,False,True,
